ad_id,user_id,device_type,browser,hour,clicked
1085,2007,tablet,safari,14,0
1058,2094,tablet,firefox,11,0
1026,2002,mobile,chrome,4,1
1048,2066,desktop,chrome,10,0
1076,2085,desktop,chrome,4,1
1032,2080,desktop,edge,23,1
1097,2099,tablet,edge,23,0
1098,2016,tablet,edge,10,0
1000,2013,tablet,safari,1,0
1020,2008,desktop,chrome,18,1
1054,2061,desktop,safari,16,1
1005,2093,desktop,firefox,18,0
1091,2020,mobile,chrome,11,0
1080,2075,mobile,firefox,19,0
1068,2036,mobile,firefox,22,0
1094,2095,tablet,safari,4,0
1004,2010,tablet,chrome,11,0
1002,2019,desktop,firefox,15,0
1052,2034,mobile,chrome,0,0
1022,2052,desktop,firefox,1,0
1052,2046,mobile,firefox,9,0
1036,2074,mobile,safari,1,0
1073,2051,desktop,chrome,9,0
1073,2007,desktop,safari,22,0
1082,2003,mobile,safari,17,0
1016,2026,mobile,safari,0,1
1084,2043,tablet,safari,4,0
1077,2039,desktop,safari,11,0
1072,2046,desktop,firefox,16,0
1000,2093,desktop,chrome,18,0
1050,2043,desktop,chrome,17,0
1044,2047,mobile,safari,12,0
1076,2090,tablet,chrome,21,0
1003,2084,desktop,firefox,2,0
1061,2051,mobile,safari,20,0
1064,2083,mobile,edge,9,0
1031,2067,mobile,edge,13,0
1033,2010,mobile,firefox,7,1
1091,2076,mobile,firefox,9,0
1094,2072,desktop,edge,1,0
1071,2003,desktop,safari,12,0
1038,2075,tablet,firefox,4,0
1025,2072,desktop,edge,10,0
1033,2076,mobile,safari,23,0
1053,2047,tablet,firefox,0,0
1002,2025,mobile,chrome,9,1
1049,2076,mobile,chrome,12,0
1011,2038,desktop,chrome,3,0
1064,2091,mobile,safari,20,0
1053,2057,desktop,firefox,9,0
1004,2018,mobile,edge,11,0
1093,2087,tablet,firefox,13,0
1093,2082,mobile,chrome,2,1
1056,2076,desktop,chrome,1,0
1016,2076,mobile,safari,18,0
1046,2057,desktop,edge,10,0
1022,2027,desktop,safari,20,0
1078,2065,tablet,edge,6,0
1084,2009,desktop,firefox,17,0
1013,2085,tablet,safari,13,0
1065,2076,tablet,safari,6,0
1074,2057,mobile,safari,21,0
1050,2072,tablet,chrome,6,1
1037,2096,desktop,chrome,22,0
1063,2013,desktop,edge,8,0
1097,2083,tablet,firefox,22,0
1037,2014,mobile,safari,11,0
1049,2095,tablet,chrome,5,1
1097,2032,tablet,safari,23,0
1081,2016,desktop,edge,6,0
1029,2023,mobile,edge,21,0
1078,2029,mobile,firefox,3,0
1090,2061,mobile,edge,15,0
1050,2012,mobile,safari,6,0
1062,2061,desktop,firefox,7,0
1097,2046,mobile,firefox,7,0
1051,2015,mobile,chrome,19,1
1037,2065,mobile,safari,2,0
1096,2080,desktop,edge,8,0
1087,2095,desktop,chrome,18,0
1078,2042,mobile,safari,12,0
1029,2007,desktop,safari,6,1
1050,2002,tablet,firefox,19,0
1080,2011,mobile,firefox,20,0
1004,2083,desktop,safari,14,0
1028,2015,mobile,chrome,18,0
1003,2077,mobile,firefox,1,0
1009,2079,desktop,firefox,11,0
1055,2058,tablet,safari,7,0
1016,2048,mobile,safari,22,0
1073,2062,tablet,firefox,22,0
1016,2061,desktop,chrome,7,1
1083,2048,mobile,firefox,12,0
1087,2050,desktop,safari,0,0
1068,2032,desktop,firefox,23,0
1033,2029,desktop,safari,9,0
1005,2058,desktop,firefox,20,0
1052,2075,mobile,safari,23,0
1065,2014,tablet,safari,8,0
1076,2081,tablet,chrome,1,0
1042,2091,mobile,safari,18,1
1074,2022,mobile,firefox,21,0
1022,2077,tablet,safari,13,0
1054,2093,tablet,edge,9,0
1079,2096,mobile,firefox,9,0
1094,2044,desktop,chrome,7,0
1074,2061,mobile,firefox,13,0
1015,2078,tablet,chrome,12,0
1007,2070,desktop,edge,5,0
1003,2014,tablet,chrome,20,0
1003,2045,desktop,safari,12,0
1055,2063,tablet,edge,2,0
1024,2045,desktop,edge,19,0
1066,2055,mobile,chrome,12,0
1095,2043,mobile,firefox,22,0
1066,2074,desktop,chrome,22,0
1026,2028,desktop,chrome,18,1
1092,2094,mobile,edge,15,0
1031,2061,mobile,safari,3,0
1049,2088,desktop,firefox,2,0
1060,2051,desktop,chrome,14,0
1050,2053,mobile,safari,14,0
1018,2087,tablet,safari,17,0
1020,2056,mobile,firefox,21,0
1004,2082,desktop,safari,6,0
1081,2065,desktop,chrome,19,0
1091,2021,tablet,edge,4,0
1041,2019,mobile,safari,7,0
1060,2032,desktop,edge,22,0
1021,2071,mobile,firefox,9,0
1020,2024,desktop,firefox,0,0
1069,2045,tablet,safari,10,0
1000,2072,mobile,edge,2,0
1004,2097,mobile,chrome,20,0
1011,2056,tablet,edge,2,0
1089,2086,desktop,safari,14,0
1045,2004,desktop,edge,16,0
1033,2054,mobile,edge,17,0
1048,2060,tablet,firefox,7,1
1077,2088,mobile,safari,22,0
1089,2007,mobile,edge,12,0
1044,2015,desktop,safari,9,0
1026,2047,desktop,chrome,2,0
1072,2060,desktop,safari,19,0
1025,2014,desktop,chrome,13,0
1046,2064,desktop,safari,12,0
1085,2021,tablet,safari,2,0
1055,2002,mobile,edge,12,0
1093,2053,tablet,edge,19,0
1062,2013,mobile,chrome,23,0
1047,2035,desktop,chrome,22,0
1060,2081,tablet,firefox,8,0
1080,2081,mobile,edge,15,0
1025,2066,desktop,chrome,22,0
1035,2009,desktop,edge,22,0
1000,2048,tablet,safari,7,1
1007,2064,tablet,firefox,11,0
1098,2090,tablet,edge,11,0
1051,2056,desktop,edge,18,0
1078,2026,mobile,edge,23,0
1046,2074,mobile,edge,16,0
1055,2004,tablet,chrome,14,0
1085,2070,mobile,chrome,21,0
1013,2082,desktop,firefox,17,0
1089,2056,mobile,safari,6,1
1027,2092,desktop,safari,12,1
1086,2014,tablet,firefox,18,0
1077,2098,mobile,safari,15,0
1087,2075,desktop,chrome,10,0
1001,2029,tablet,edge,4,0
1025,2019,tablet,safari,1,0
1013,2036,tablet,edge,0,0
1058,2002,tablet,edge,15,0
1055,2072,mobile,chrome,4,0
1006,2040,desktop,edge,6,0
1002,2038,mobile,safari,8,0
1022,2025,desktop,chrome,3,1
1017,2001,tablet,firefox,18,0
1037,2022,mobile,chrome,19,0
1098,2022,tablet,safari,14,0
1014,2084,desktop,chrome,6,0
1063,2015,tablet,safari,23,0
1088,2008,mobile,safari,17,0
1027,2012,mobile,chrome,4,0
1073,2027,desktop,safari,20,0
1038,2026,desktop,firefox,12,0
1056,2050,mobile,safari,2,0
1016,2063,mobile,firefox,5,0
1085,2051,mobile,firefox,11,0
1089,2080,mobile,safari,20,1
1043,2037,desktop,edge,17,0
1024,2099,mobile,firefox,17,0
1016,2064,desktop,firefox,3,0
1012,2017,mobile,chrome,19,0
1083,2062,mobile,firefox,22,0
1024,2050,tablet,firefox,13,0
1067,2008,tablet,firefox,13,0
1009,2012,mobile,firefox,0,0
1066,2039,desktop,edge,10,0
1017,2054,mobile,firefox,21,0
1099,2078,tablet,safari,8,1
1085,2042,mobile,edge,17,0
1033,2043,tablet,firefox,4,0
1007,2067,mobile,safari,9,0
1039,2032,mobile,safari,14,0
1082,2023,desktop,edge,9,0
1041,2035,tablet,edge,15,0
1040,2009,tablet,safari,3,0
1005,2099,tablet,edge,3,0
1051,2019,desktop,edge,7,0
1025,2074,mobile,chrome,5,0
1063,2011,desktop,edge,22,0
1097,2061,mobile,chrome,10,0
1058,2017,desktop,edge,12,0
1055,2093,desktop,edge,18,0
1058,2062,tablet,safari,10,0
1069,2083,desktop,chrome,1,0
1032,2024,mobile,edge,2,0
1052,2011,desktop,firefox,14,0
1021,2020,desktop,edge,23,0
1020,2024,mobile,safari,12,0
1069,2010,tablet,safari,9,0
1069,2063,mobile,safari,4,0
1003,2072,mobile,chrome,23,1
1093,2049,mobile,chrome,10,0
1074,2061,desktop,chrome,22,0
1061,2088,desktop,firefox,13,0
1061,2098,mobile,chrome,19,0
1093,2095,mobile,safari,14,0
1094,2048,tablet,chrome,12,0
1023,2013,desktop,chrome,2,0
1054,2000,desktop,edge,8,0
1008,2080,desktop,chrome,7,0
1002,2024,desktop,edge,14,0
1030,2058,mobile,chrome,22,1
1039,2071,mobile,edge,0,0
1035,2068,tablet,safari,1,1
1023,2004,desktop,chrome,8,0
1094,2098,desktop,safari,20,0
1005,2018,mobile,chrome,16,1
1065,2022,tablet,firefox,8,1
1083,2008,mobile,firefox,0,0
1091,2093,desktop,safari,7,1
1074,2049,desktop,safari,4,0
1003,2015,tablet,firefox,10,0
1078,2032,mobile,firefox,5,0
1005,2001,desktop,edge,16,0
1093,2013,desktop,chrome,17,0
1050,2000,tablet,firefox,22,0
1061,2089,desktop,safari,17,1
1056,2057,desktop,safari,4,0
1065,2088,mobile,firefox,4,1
1078,2015,tablet,safari,18,0
1074,2078,tablet,chrome,12,0
1007,2089,tablet,edge,21,0
1025,2046,mobile,chrome,6,0
1050,2043,tablet,edge,13,0
1044,2079,desktop,edge,7,0
1043,2013,tablet,firefox,2,0
1004,2092,desktop,safari,3,0
1069,2023,tablet,edge,9,0
1025,2054,tablet,firefox,3,0
1067,2014,mobile,safari,17,0
1018,2082,tablet,safari,22,0
1083,2071,tablet,edge,11,0
1096,2033,mobile,safari,19,0
1019,2001,desktop,chrome,19,1
1011,2026,tablet,safari,14,0
1046,2073,tablet,chrome,12,0
1000,2098,desktop,safari,11,0
1089,2086,mobile,edge,7,1
1013,2071,tablet,edge,21,0
1063,2091,mobile,firefox,21,0
1037,2022,desktop,chrome,8,0
1036,2067,desktop,chrome,19,0
1010,2013,mobile,edge,8,0
1099,2062,desktop,edge,16,0
1076,2092,desktop,edge,0,0
1002,2064,tablet,chrome,22,0
1032,2067,mobile,firefox,5,0
1005,2062,tablet,chrome,6,0
1049,2095,mobile,edge,8,0
1009,2096,tablet,firefox,9,0
1004,2089,desktop,safari,3,1
1022,2080,mobile,safari,15,0
1009,2086,mobile,edge,11,0
1043,2063,mobile,firefox,8,1
1001,2031,mobile,edge,2,0
1012,2078,desktop,chrome,8,0
1039,2012,desktop,chrome,16,0
1001,2065,desktop,firefox,13,0
1083,2018,tablet,edge,4,0
1064,2023,desktop,edge,20,0
1062,2087,tablet,safari,0,0
1072,2010,tablet,firefox,0,0
1016,2058,desktop,edge,2,1
1008,2085,desktop,chrome,8,0
1074,2014,desktop,edge,22,0
1014,2009,tablet,edge,5,0
1023,2040,mobile,chrome,8,1
1037,2026,desktop,chrome,3,0
1034,2059,tablet,edge,19,0
1093,2072,tablet,chrome,18,0
1094,2051,desktop,safari,4,0
1048,2027,tablet,safari,4,0
1068,2064,desktop,safari,13,0
1061,2016,tablet,chrome,9,0
1059,2094,mobile,chrome,22,0
1049,2043,tablet,chrome,15,0
1077,2009,desktop,firefox,22,0
1074,2062,mobile,chrome,5,0
1008,2092,desktop,safari,19,0
1033,2081,tablet,safari,22,0
1075,2046,mobile,safari,13,0
1098,2037,mobile,firefox,17,0
1034,2069,tablet,edge,8,0
1000,2075,mobile,safari,6,0
1039,2052,mobile,firefox,17,1
1063,2077,mobile,edge,9,0
1021,2043,desktop,firefox,1,0
1059,2073,desktop,firefox,12,0
1063,2053,mobile,edge,5,0
1092,2019,tablet,chrome,22,0
1071,2078,tablet,chrome,8,0
1010,2030,desktop,safari,19,0
1013,2006,tablet,edge,7,0
1059,2057,mobile,safari,9,0
1029,2009,tablet,firefox,15,1
1034,2009,desktop,chrome,14,0
1084,2038,desktop,safari,12,0
1036,2027,mobile,safari,17,0
1004,2029,desktop,chrome,5,0
1082,2036,desktop,firefox,19,0
1077,2066,desktop,safari,23,0
1025,2042,tablet,safari,8,1
1061,2078,desktop,edge,17,0
1003,2084,tablet,edge,6,0
1088,2051,desktop,chrome,22,0
1041,2055,desktop,chrome,23,0
1088,2075,tablet,firefox,4,0
1017,2067,tablet,firefox,10,0
1039,2008,mobile,safari,12,0
1071,2091,mobile,edge,2,0
1038,2022,tablet,firefox,0,0
1013,2062,desktop,safari,3,0
1031,2060,mobile,safari,18,0
1050,2039,tablet,chrome,17,1
1037,2043,tablet,edge,5,0
1096,2085,desktop,safari,22,0
1022,2023,tablet,chrome,9,0
1062,2050,mobile,safari,6,0
1014,2057,desktop,edge,11,0
1096,2089,tablet,safari,7,0
1024,2093,tablet,safari,12,0
1016,2032,desktop,firefox,17,0
1096,2015,desktop,firefox,13,0
1065,2021,desktop,chrome,10,1
1077,2056,mobile,safari,9,0
1052,2061,mobile,chrome,5,0
1050,2081,tablet,edge,12,0
1038,2070,tablet,chrome,21,0
1050,2089,desktop,safari,9,0
1069,2071,tablet,firefox,11,0
1005,2069,tablet,firefox,0,0
1066,2029,desktop,chrome,17,0
1006,2022,mobile,firefox,12,1
1050,2031,mobile,safari,23,0
1071,2085,mobile,safari,3,0
1041,2056,tablet,edge,5,0
1063,2008,desktop,firefox,17,0
1014,2030,mobile,firefox,4,0
1028,2070,tablet,edge,17,0
1032,2008,desktop,chrome,4,0
1093,2012,mobile,edge,6,0
1026,2057,mobile,firefox,22,0
1035,2002,desktop,chrome,8,0
1028,2034,tablet,safari,2,0
1037,2096,tablet,safari,11,0
1056,2020,mobile,edge,19,0
1096,2063,desktop,safari,13,1
1026,2094,tablet,firefox,7,0
1054,2051,desktop,edge,11,0
1032,2033,desktop,firefox,6,1
1067,2095,mobile,firefox,23,0
1085,2034,desktop,chrome,8,0
1065,2014,desktop,chrome,11,0
1009,2095,desktop,chrome,3,1
1004,2005,tablet,safari,4,0
1073,2084,mobile,chrome,8,0
1096,2096,mobile,firefox,6,0
1037,2031,desktop,edge,13,0
1012,2051,desktop,edge,19,0
1030,2082,tablet,firefox,21,0
1046,2096,mobile,safari,16,0
1099,2027,tablet,edge,0,0
1087,2094,mobile,firefox,14,1
1051,2084,tablet,firefox,23,0
1055,2097,desktop,firefox,14,0
1014,2063,tablet,edge,0,0
1028,2078,desktop,edge,14,1
1007,2077,mobile,chrome,1,0
1004,2018,mobile,chrome,3,0
1028,2014,desktop,firefox,16,1
1046,2005,mobile,firefox,15,0
1067,2072,tablet,firefox,17,0
1075,2083,desktop,firefox,20,0
1044,2097,mobile,edge,15,0
1001,2037,tablet,chrome,7,0
1026,2025,tablet,safari,5,0
1094,2081,mobile,firefox,21,0
1035,2091,mobile,chrome,19,0
1035,2050,tablet,firefox,1,1
1025,2072,desktop,edge,18,0
1042,2095,mobile,safari,12,1
1026,2052,mobile,chrome,21,1
1068,2055,desktop,chrome,21,0
1019,2058,desktop,safari,20,0
1010,2069,mobile,edge,5,0
1073,2077,desktop,safari,5,0
1037,2091,tablet,chrome,12,0
1005,2057,tablet,safari,0,0
1071,2087,tablet,edge,21,1
1022,2012,mobile,edge,20,0
1046,2042,desktop,firefox,23,1
1089,2075,tablet,safari,8,0
1045,2050,desktop,safari,21,1
1011,2018,tablet,chrome,11,0
1089,2020,desktop,edge,11,0
1012,2090,tablet,safari,3,0
1061,2082,tablet,chrome,18,0
1081,2023,tablet,firefox,15,0
1088,2025,tablet,safari,11,0
1096,2044,tablet,safari,0,0
1059,2027,tablet,chrome,22,0
1042,2081,tablet,chrome,20,0
1075,2099,tablet,edge,3,0
1099,2028,tablet,edge,8,0
1067,2016,desktop,edge,6,0
1004,2067,desktop,safari,9,0
1036,2043,mobile,chrome,12,0
1071,2060,tablet,edge,7,0
1091,2092,desktop,safari,19,0
1030,2067,desktop,edge,9,0
1008,2073,desktop,firefox,9,1
1050,2024,desktop,safari,7,0
1028,2094,desktop,edge,19,1
1077,2066,desktop,edge,14,0
1039,2001,mobile,firefox,0,0
1040,2088,desktop,firefox,14,0
1085,2048,mobile,edge,23,0
1010,2069,mobile,edge,16,0
1022,2025,tablet,chrome,12,0
1000,2071,tablet,edge,11,1
1045,2098,tablet,edge,2,0
1020,2026,desktop,chrome,22,0
1089,2088,tablet,chrome,18,0
1035,2017,desktop,edge,23,0
1053,2053,desktop,chrome,4,0
1086,2000,tablet,safari,2,0
1056,2060,tablet,firefox,20,0
1000,2002,mobile,safari,4,0
1062,2067,mobile,firefox,23,0
1053,2040,desktop,firefox,8,0
1054,2036,desktop,edge,5,0
1039,2050,tablet,firefox,15,0
1014,2014,tablet,safari,9,0
1020,2007,mobile,edge,15,1
1046,2037,tablet,chrome,2,0
1072,2082,desktop,safari,17,0
1052,2055,tablet,edge,10,0
1008,2046,mobile,firefox,18,0
1073,2089,desktop,safari,22,0
1051,2009,mobile,firefox,14,1
1056,2077,mobile,edge,10,0
1025,2048,desktop,edge,21,0
1040,2040,mobile,chrome,23,0
1034,2082,tablet,chrome,9,0
1062,2029,tablet,safari,8,0
1024,2004,mobile,chrome,2,0
1089,2094,tablet,firefox,22,0
1074,2070,mobile,firefox,8,0
1037,2082,tablet,chrome,17,0
1001,2030,mobile,chrome,11,1
1006,2051,tablet,chrome,22,0
1081,2087,desktop,safari,20,0
1090,2097,desktop,safari,23,0
1033,2022,tablet,firefox,15,1
1090,2047,mobile,safari,3,0
1016,2039,tablet,safari,0,0
1042,2005,mobile,edge,12,0
1058,2037,tablet,firefox,7,1
1050,2040,tablet,firefox,5,0
1053,2099,desktop,chrome,7,0
1023,2026,mobile,edge,18,0
1024,2074,mobile,chrome,23,0
1070,2068,mobile,safari,23,0
1051,2056,mobile,firefox,11,0
1069,2016,mobile,safari,0,0
1087,2070,desktop,safari,3,0
1032,2090,tablet,edge,22,0
1048,2046,mobile,edge,12,0
1028,2078,mobile,firefox,16,0
1062,2012,tablet,firefox,18,0
1021,2010,desktop,edge,18,0
1025,2089,desktop,edge,21,0
1027,2085,desktop,edge,4,1
1084,2091,tablet,edge,10,1
1048,2023,tablet,firefox,6,0
1070,2092,desktop,firefox,2,0
1080,2072,desktop,safari,10,1
1083,2003,tablet,safari,16,0
1048,2045,desktop,safari,10,0
1019,2017,mobile,firefox,14,0
1085,2042,tablet,chrome,18,0
1091,2079,desktop,safari,7,0
1062,2032,mobile,chrome,15,1
1060,2092,tablet,chrome,20,0
1048,2009,tablet,chrome,14,0
1070,2072,mobile,edge,2,0
1000,2058,tablet,firefox,23,1
1095,2030,desktop,firefox,5,0
1012,2027,tablet,safari,2,1
1093,2059,desktop,safari,4,0
1086,2002,mobile,firefox,0,0
1050,2054,mobile,edge,21,0
1055,2013,tablet,firefox,13,1
1082,2057,mobile,chrome,11,0
1061,2088,mobile,firefox,12,1
1031,2014,tablet,edge,13,0
1029,2001,desktop,firefox,11,0
1028,2023,tablet,firefox,22,0
1048,2077,tablet,firefox,12,0
1044,2063,desktop,chrome,23,0
1092,2070,desktop,safari,5,0
1029,2099,desktop,edge,20,0
1015,2023,tablet,chrome,14,0
1039,2026,desktop,firefox,21,0
1018,2036,mobile,firefox,22,0
1017,2093,desktop,safari,15,0
1000,2090,mobile,safari,8,0
1077,2038,desktop,safari,7,1
1046,2062,mobile,chrome,4,0
1065,2078,mobile,edge,14,0
1091,2025,mobile,safari,6,0
1093,2064,mobile,firefox,23,0
1037,2003,mobile,edge,16,0
1050,2028,desktop,firefox,15,0
1062,2000,tablet,firefox,23,0
1003,2049,tablet,edge,10,0
1000,2085,tablet,chrome,6,0
1007,2010,tablet,edge,10,0
1028,2073,tablet,safari,1,1
1054,2058,mobile,edge,1,0
1002,2061,desktop,safari,5,0
1031,2080,mobile,safari,2,0
1009,2035,desktop,edge,0,0
1073,2055,desktop,edge,23,0
1082,2089,desktop,safari,22,0
1033,2020,desktop,firefox,19,0
1096,2012,tablet,edge,15,0
1086,2008,desktop,chrome,13,1
1054,2010,desktop,safari,16,0
1091,2074,tablet,firefox,17,1
1031,2069,mobile,edge,3,1
1049,2000,mobile,edge,2,0
1006,2069,mobile,firefox,7,0
1092,2076,mobile,chrome,3,1
1007,2085,desktop,safari,22,0
1064,2055,tablet,edge,14,0
1056,2030,tablet,chrome,12,1
1066,2085,mobile,safari,13,0
1087,2036,tablet,chrome,13,0
1086,2046,desktop,safari,4,0
1058,2090,mobile,safari,4,0
1071,2077,desktop,chrome,21,0
1053,2046,desktop,safari,12,0
1066,2068,desktop,edge,3,0
1050,2057,desktop,edge,17,1
1096,2035,desktop,chrome,5,0
1091,2031,mobile,chrome,4,0
1007,2097,desktop,safari,2,0
1033,2063,mobile,safari,19,1
1034,2070,tablet,chrome,2,0
1095,2041,desktop,firefox,2,0
1087,2047,desktop,chrome,19,1
1077,2073,tablet,firefox,1,0
1031,2080,mobile,firefox,19,1
1045,2029,desktop,chrome,17,1
1015,2020,tablet,chrome,9,1
1067,2059,tablet,chrome,23,0
1036,2012,desktop,firefox,20,0
1053,2000,mobile,edge,6,0
1084,2064,mobile,edge,19,0
1013,2032,desktop,chrome,21,0
1094,2037,tablet,chrome,13,1
1054,2024,desktop,safari,9,0
1047,2025,mobile,safari,19,0
1081,2076,tablet,safari,15,0
1006,2058,desktop,chrome,5,0
1073,2091,tablet,edge,16,1
1006,2032,mobile,edge,5,0
1032,2040,mobile,chrome,21,0
1022,2029,mobile,chrome,17,0
1084,2056,desktop,firefox,9,0
1018,2048,tablet,firefox,9,0
1018,2047,desktop,edge,8,0
1035,2071,desktop,safari,21,0
1028,2048,desktop,edge,14,0
1059,2046,desktop,firefox,10,0
1081,2055,tablet,edge,6,0
1001,2064,tablet,firefox,17,1
1000,2011,desktop,firefox,1,0
1046,2068,desktop,safari,1,0
1068,2087,mobile,safari,12,0
1019,2005,mobile,firefox,10,1
1010,2088,tablet,chrome,18,1
1001,2064,mobile,safari,19,0
1066,2024,tablet,firefox,0,0
1086,2000,tablet,chrome,16,0
1011,2031,tablet,chrome,19,0
1019,2002,mobile,edge,17,0
1004,2048,mobile,edge,7,0
1036,2018,tablet,safari,12,0
1037,2059,tablet,chrome,3,0
1093,2028,desktop,safari,18,1
1008,2049,tablet,firefox,2,0
1097,2001,tablet,safari,5,1
1052,2072,desktop,chrome,5,0
1043,2055,tablet,edge,21,0
1098,2016,tablet,safari,5,0
1085,2059,tablet,edge,23,0
1023,2035,desktop,safari,7,0
1080,2060,mobile,firefox,16,0
1073,2016,tablet,chrome,9,1
1029,2048,desktop,safari,23,0
1058,2075,tablet,firefox,4,0
1086,2059,desktop,firefox,18,0
1095,2019,tablet,firefox,10,1
1080,2049,desktop,edge,9,0
1080,2002,mobile,edge,2,0
1013,2042,mobile,firefox,21,0
1008,2056,mobile,firefox,23,0
1039,2049,tablet,safari,9,0
1065,2067,desktop,safari,1,0
1024,2080,tablet,chrome,8,1
1072,2049,tablet,safari,4,0
1021,2036,desktop,chrome,20,0
1003,2045,tablet,chrome,16,0
1025,2041,desktop,chrome,5,0
1057,2014,desktop,edge,10,1
1028,2032,mobile,safari,4,0
1097,2079,mobile,firefox,6,0
1086,2010,mobile,chrome,6,0
1036,2019,desktop,firefox,3,0
1074,2023,mobile,chrome,20,0
1069,2063,desktop,safari,9,0
1017,2079,tablet,chrome,23,0
1084,2093,mobile,safari,17,1
1041,2097,desktop,firefox,0,1
1099,2064,desktop,safari,13,0
1040,2087,desktop,firefox,5,0
1037,2087,desktop,safari,10,0
1033,2072,mobile,chrome,13,0
1016,2085,mobile,chrome,19,0
1036,2075,mobile,safari,2,0
1024,2016,desktop,firefox,15,1
1075,2088,tablet,firefox,15,0
1086,2091,desktop,firefox,6,0
1085,2060,tablet,safari,7,0
1084,2014,mobile,safari,3,0
1026,2093,desktop,safari,11,0
1056,2050,desktop,safari,11,1
1030,2026,mobile,firefox,9,0
1005,2085,desktop,firefox,11,1
1090,2073,tablet,edge,10,0
1039,2060,tablet,safari,10,0
1097,2057,tablet,edge,14,0
1011,2030,desktop,safari,5,0
1052,2090,desktop,edge,10,0
1070,2011,tablet,firefox,1,0
1009,2045,desktop,firefox,23,1
1044,2030,tablet,edge,21,0
1016,2031,mobile,chrome,8,0
1025,2031,tablet,safari,10,1
1084,2098,mobile,edge,15,0
1091,2052,mobile,edge,12,0
1061,2060,mobile,chrome,12,1
1045,2045,tablet,firefox,21,1
1063,2084,tablet,edge,21,0
1001,2073,desktop,firefox,17,0
1053,2079,desktop,safari,20,1
1064,2006,mobile,chrome,0,0
1050,2003,tablet,firefox,19,0
1052,2090,desktop,edge,9,0
1035,2051,desktop,chrome,18,0
1025,2088,desktop,chrome,16,0
1028,2030,tablet,chrome,0,0
1020,2074,desktop,chrome,0,0
1010,2083,mobile,chrome,16,1
1039,2035,tablet,safari,14,0
1010,2053,desktop,safari,1,0
1035,2053,desktop,chrome,10,0
1058,2016,tablet,edge,20,0
1038,2074,desktop,edge,1,0
1098,2029,desktop,safari,19,0
1053,2098,mobile,firefox,8,1
1097,2021,tablet,chrome,18,1
1054,2042,desktop,edge,1,0
1023,2026,tablet,safari,15,0
1021,2036,tablet,safari,19,0
1068,2045,mobile,firefox,8,0
1055,2034,mobile,firefox,19,1
1032,2003,tablet,edge,20,0
1035,2079,mobile,firefox,3,0
1019,2079,mobile,firefox,23,0
1082,2084,desktop,chrome,12,0
1098,2025,mobile,safari,14,0
1080,2099,mobile,safari,19,1
1061,2018,desktop,firefox,1,0
1097,2080,desktop,safari,19,0
1072,2044,tablet,safari,17,0
1025,2025,mobile,edge,23,0
1065,2021,desktop,safari,8,0
1072,2057,mobile,firefox,19,1
1072,2062,tablet,edge,0,0
1039,2027,mobile,safari,2,0
1016,2064,mobile,safari,22,0
1000,2043,mobile,edge,16,0
1088,2099,desktop,edge,10,0
1060,2042,desktop,safari,23,0
1042,2036,tablet,chrome,7,0
1041,2065,mobile,chrome,20,0
1024,2016,tablet,safari,11,0
1038,2039,tablet,safari,10,0
1034,2037,desktop,edge,12,0
1002,2084,mobile,edge,14,0
1043,2060,mobile,safari,19,0
1050,2008,tablet,safari,16,0
1093,2076,mobile,safari,11,1
1097,2074,desktop,safari,18,0
1011,2060,tablet,chrome,19,0
1018,2079,tablet,edge,10,0
1043,2015,desktop,firefox,9,0
1058,2001,desktop,safari,16,0
1048,2071,desktop,safari,21,0
1060,2042,desktop,safari,12,0
1016,2041,desktop,firefox,15,0
1073,2076,desktop,edge,19,1
1056,2056,tablet,edge,19,0
1054,2080,mobile,safari,16,0
1046,2087,mobile,safari,4,1
1011,2066,tablet,edge,8,0
1061,2029,mobile,firefox,21,1
1079,2012,mobile,safari,23,0
1087,2018,tablet,firefox,3,0
1082,2006,mobile,firefox,8,0
1007,2008,mobile,edge,15,0
1094,2082,tablet,safari,6,0
1020,2053,mobile,chrome,13,0
1080,2085,desktop,edge,13,0
1086,2081,tablet,edge,6,0
1079,2060,mobile,chrome,23,1
1069,2086,mobile,safari,15,0
1071,2001,desktop,firefox,17,0
1024,2049,tablet,firefox,5,0
1081,2074,tablet,firefox,6,0
1088,2030,mobile,safari,18,1
1011,2032,desktop,edge,7,0
1014,2077,desktop,edge,0,0
